checkTime,arrivalTime,price
2014-6-14 4:1,2014-07-10,2299
2014-7-8 16:1,2014-07-13,3155
2014-6-14 4:1,2014-07-12,2299
2014-6-1 22:1,2014-07-11,2299
2014-7-8 22:1,2014-07-13,4259
2014-6-14 10:1,2014-07-10,2299
2014-7-9 4:1,2014-07-13,4259
2014-6-14 10:1,2014-07-12,2299
2014-6-2 4:1,2014-07-09,2302
2014-7-9 10:1,2014-07-13,4259
2014-6-14 16:1,2014-07-10,2299
2014-7-9 16:1,2014-07-13,4259
2014-6-14 16:1,2014-07-12,2299
2014-6-2 4:1,2014-07-11,2302
2014-7-9 22:1,2014-07-13,4259
2014-6-14 22:1,2014-07-10,2299
2014-7-10 4:1,2014-07-13,4259
2014-6-14 22:1,2014-07-12,2299
2014-6-2 10:1,2014-07-09,2302
2014-7-10 10:1,2014-07-13,4259
2014-6-15 4:1,2014-07-10,2299
2014-7-10 16:1,2014-07-13,4259
2014-6-15 4:1,2014-07-12,2299
2014-6-2 10:1,2014-07-11,2302
2014-7-11 4:1,2014-07-13,4259
2014-6-15 10:1,2014-07-10,2299
2014-6-15 10:1,2014-07-11,2299
2014-6-15 10:1,2014-07-12,2299
2014-6-2 16:1,2014-07-09,2302
2014-6-15 16:1,2014-07-09,2299
2014-6-15 16:1,2014-07-10,2299
2014-6-15 16:1,2014-07-11,2299
2014-6-15 16:1,2014-07-12,2299
2014-6-2 16:1,2014-07-11,2302
2014-6-15 22:1,2014-07-09,2299
2014-6-15 22:1,2014-07-10,2299
2014-6-15 22:1,2014-07-11,2299
2014-6-15 22:1,2014-07-12,2299
2014-6-2 22:1,2014-07-09,2302
2014-6-16 4:1,2014-07-09,2299
2014-6-16 4:1,2014-07-10,2299
2014-6-16 4:1,2014-07-11,2299
2014-6-16 4:1,2014-07-12,2299
2014-6-2 22:1,2014-07-11,2302
2014-6-16 10:1,2014-07-09,2299
2014-6-16 10:1,2014-07-10,2299
2014-6-16 10:1,2014-07-11,2299
2014-6-16 10:1,2014-07-12,2299
2014-6-3 4:1,2014-07-09,2302
2014-6-16 16:1,2014-07-09,2299
2014-6-16 16:1,2014-07-10,2299
2014-6-16 16:1,2014-07-11,2299
2014-6-16 16:1,2014-07-12,2299
2014-6-3 4:1,2014-07-11,2302
2014-6-16 22:1,2014-07-09,2299
2014-6-16 22:1,2014-07-10,2299
2014-6-16 22:1,2014-07-11,2299
2014-6-16 22:1,2014-07-12,2299
2014-6-3 10:1,2014-07-09,2302
2014-6-17 4:1,2014-07-09,2299
2014-6-17 4:1,2014-07-10,2299
2014-6-17 4:1,2014-07-11,2299
2014-6-17 4:1,2014-07-12,2299
2014-6-3 10:1,2014-07-11,2302
2014-6-17 10:1,2014-07-09,2299
2014-6-17 10:1,2014-07-10,2299
2014-6-17 10:1,2014-07-11,2299
2014-6-17 10:1,2014-07-12,2299
2014-6-3 16:1,2014-07-09,2302
2014-6-17 16:1,2014-07-09,2299
2014-6-17 16:1,2014-07-10,2299
2014-6-17 16:1,2014-07-11,2299
2014-6-17 16:1,2014-07-12,2299
2014-6-3 16:1,2014-07-11,2302
2014-6-17 22:1,2014-07-09,3153
2014-6-17 22:1,2014-07-10,2737
2014-6-17 22:1,2014-07-11,2578
2014-6-17 22:1,2014-07-12,2737
2014-6-3 22:1,2014-07-09,2302
2014-6-18 4:1,2014-07-09,3153
2014-6-18 4:1,2014-07-10,2457
2014-6-18 4:1,2014-07-11,2578
2014-6-18 4:1,2014-07-12,2737
2014-6-3 22:1,2014-07-11,2302
2014-6-18 10:1,2014-07-09,3144
2014-6-18 10:1,2014-07-10,2737
2014-6-18 10:1,2014-07-11,2578
2014-6-18 10:1,2014-07-12,2737
2014-6-4 4:1,2014-07-09,2302
2014-6-18 16:1,2014-07-09,3144
2014-6-18 16:1,2014-07-10,2737
2014-6-18 16:1,2014-07-11,2578
2014-6-18 16:1,2014-07-12,2737
2014-6-4 4:1,2014-07-11,2302
2014-6-18 22:1,2014-07-09,3153
2014-6-18 22:1,2014-07-10,2578
2014-6-18 22:1,2014-07-11,2578
2014-6-18 22:1,2014-07-12,2737
2014-6-4 10:1,2014-07-09,2302
2014-6-19 4:1,2014-07-09,2857
2014-6-19 4:1,2014-07-10,2578
2014-6-19 4:1,2014-07-11,2578
2014-6-19 4:1,2014-07-12,2737
2014-6-4 10:1,2014-07-11,2302
2014-6-19 10:1,2014-07-09,2857
2014-6-19 10:1,2014-07-10,2578
2014-6-19 10:1,2014-07-11,2578
2014-6-19 10:1,2014-07-12,2737
2014-6-4 16:1,2014-07-09,2302
2014-6-19 16:1,2014-07-09,3792
2014-6-19 16:1,2014-07-10,3792
2014-6-19 16:1,2014-07-11,4483
2014-6-19 16:1,2014-07-12,4590
2014-6-4 16:1,2014-07-11,2302
2014-6-19 22:1,2014-07-09,2857
2014-6-19 22:1,2014-07-10,2578
2014-6-19 22:1,2014-07-11,2578
2014-6-19 22:1,2014-07-12,2737
2014-6-4 22:1,2014-07-09,2302
2014-6-20 4:1,2014-07-09,2857
2014-6-20 4:1,2014-07-10,2578
2014-6-20 4:1,2014-07-11,2578
2014-6-20 4:1,2014-07-12,2737
2014-6-4 22:1,2014-07-11,2302
2014-6-20 10:1,2014-07-09,2857
2014-6-20 10:1,2014-07-10,2578
2014-6-20 10:1,2014-07-11,2578
2014-6-20 10:1,2014-07-12,2737
2014-6-5 4:1,2014-07-09,2302
2014-6-20 16:1,2014-07-09,2857
2014-6-20 16:1,2014-07-10,2578
2014-6-20 16:1,2014-07-11,2578
2014-6-20 16:1,2014-07-12,2737
2014-6-5 4:1,2014-07-11,2302
2014-6-20 22:1,2014-07-09,2857
2014-6-20 22:1,2014-07-10,2578
2014-6-20 22:1,2014-07-11,2578
2014-6-20 22:1,2014-07-12,2737
2014-6-5 10:1,2014-07-09,2302
2014-6-21 4:1,2014-07-09,2857
2014-6-21 4:1,2014-07-10,2578
2014-6-21 4:1,2014-07-11,2578
2014-6-21 4:1,2014-07-12,2457
2014-6-5 10:1,2014-07-11,2302
2014-6-21 10:1,2014-07-09,2857
2014-6-21 10:1,2014-07-10,2578
2014-6-21 10:1,2014-07-11,2578
2014-6-21 10:1,2014-07-12,2457
2014-6-5 16:1,2014-07-09,2302
2014-6-21 16:1,2014-07-09,2857
2014-6-21 16:1,2014-07-10,2578
2014-6-21 16:1,2014-07-11,2578
2014-6-21 16:1,2014-07-12,2457
2014-6-5 16:1,2014-07-11,2302
2014-6-21 22:1,2014-07-09,2857
2014-6-21 22:1,2014-07-10,2578
2014-6-21 22:1,2014-07-11,2578
2014-6-21 22:1,2014-07-12,2737
2014-6-5 22:1,2014-07-09,2302
2014-6-22 4:1,2014-07-09,2857
2014-6-22 4:1,2014-07-10,2578
2014-6-22 4:1,2014-07-11,2578
2014-6-22 4:1,2014-07-12,2737
2014-6-5 22:1,2014-07-11,2302
2014-6-22 10:1,2014-07-09,2857
2014-6-22 10:1,2014-07-10,2578
2014-6-22 10:1,2014-07-11,2578
2014-6-22 10:1,2014-07-12,2737
2014-6-6 4:1,2014-07-09,2302
2014-6-22 16:1,2014-07-09,2857
2014-6-22 16:1,2014-07-10,2578
2014-6-22 16:1,2014-07-11,2578
