checkTime,arrivalTime,price
2014-6-12 22:1,2014-07-14,3685
2014-6-1 4:1,2014-07-12,3585
2014-6-1 4:1,2014-07-13,2506
2014-5-26 10:2,2014-07-08,2241
2014-6-13 4:1,2014-07-14,3685
2014-6-1 10:2,2014-07-09,2069
2014-6-1 10:2,2014-07-10,2506
2014-6-13 10:2,2014-07-14,3685
2014-6-1 10:2,2014-07-12,3585
2014-6-1 10:2,2014-07-13,2506
2014-5-26 10:2,2014-07-11,2506
2014-6-13 16:1,2014-07-14,3685
2014-6-1 16:1,2014-07-09,2069
2014-6-1 16:1,2014-07-10,2506
2014-6-13 22:1,2014-07-14,3685
2014-6-1 16:1,2014-07-12,3585
2014-6-1 16:1,2014-07-13,2506
2014-5-26 16:1,2014-07-08,2241
2014-6-14 4:1,2014-07-14,3685
2014-6-1 22:1,2014-07-09,2069
2014-6-1 22:1,2014-07-10,2506
2014-6-14 10:2,2014-07-14,3685
2014-6-1 22:1,2014-07-12,3585
2014-6-1 22:1,2014-07-13,2506
2014-5-26 16:1,2014-07-11,2506
2014-6-14 16:1,2014-07-14,3685
2014-6-2 4:1,2014-07-09,2069
2014-6-2 4:1,2014-07-10,2506
2014-6-14 22:1,2014-07-14,3685
2014-6-2 4:1,2014-07-12,3585
2014-6-2 4:1,2014-07-13,2506
2014-5-26 22:1,2014-07-08,2241
2014-6-15 4:1,2014-07-14,3685
2014-6-2 10:2,2014-07-09,2069
2014-6-2 10:2,2014-07-10,2509
2014-6-15 10:2,2014-07-14,3685
2014-6-2 10:2,2014-07-12,3588
2014-6-2 10:2,2014-07-13,2509
2014-5-26 22:1,2014-07-11,2506
2014-6-15 16:1,2014-07-14,3685
2014-6-2 16:1,2014-07-09,2069
2014-6-2 16:1,2014-07-10,2509
2014-6-15 22:1,2014-07-14,3685
2014-6-2 16:1,2014-07-12,3588
2014-6-2 16:1,2014-07-13,2509
2014-5-27 4:1,2014-07-08,2241
2014-6-16 4:1,2014-07-14,3685
2014-6-2 22:1,2014-07-09,2069
2014-6-2 22:1,2014-07-10,2509
2014-6-16 10:2,2014-07-14,3684
2014-6-2 22:1,2014-07-12,3588
2014-6-2 22:1,2014-07-13,2509
2014-5-27 4:1,2014-07-11,2506
2014-6-16 16:1,2014-07-14,3684
2014-6-3 4:1,2014-07-09,2069
2014-6-3 4:1,2014-07-10,2509
2014-6-16 22:1,2014-07-14,3684
2014-6-3 4:1,2014-07-12,3588
2014-6-3 4:1,2014-07-13,2509
2014-5-27 10:2,2014-07-08,2241
2014-6-17 4:1,2014-07-14,3684
2014-6-3 10:2,2014-07-09,2069
2014-6-3 10:2,2014-07-10,2509
2014-6-17 10:2,2014-07-14,3684
2014-6-3 10:2,2014-07-12,3588
2014-6-3 10:2,2014-07-13,2509
2014-5-27 10:2,2014-07-11,2506
2014-6-17 16:1,2014-07-14,3684
2014-6-3 16:1,2014-07-09,2069
2014-6-3 16:1,2014-07-10,2509
2014-6-17 22:1,2014-07-14,3684
2014-6-3 16:1,2014-07-12,3588
2014-6-3 16:1,2014-07-13,2509
2014-5-27 16:1,2014-07-08,2241
2014-6-18 4:1,2014-07-14,3684
2014-6-3 22:1,2014-07-09,2069
2014-6-3 22:1,2014-07-10,2509
2014-6-18 10:2,2014-07-14,3684
2014-6-3 22:1,2014-07-12,3588
2014-6-3 22:1,2014-07-13,2509
2014-5-27 16:1,2014-07-11,2506
2014-6-18 16:1,2014-07-14,3684
2014-6-4 4:1,2014-07-09,2069
2014-6-4 4:1,2014-07-10,2509
2014-6-18 22:1,2014-07-14,3684
2014-6-4 4:1,2014-07-12,3588
2014-6-4 4:1,2014-07-13,2509
2014-5-27 22:1,2014-07-08,2241
2014-6-19 4:1,2014-07-14,3684
2014-6-4 10:2,2014-07-09,2072
2014-6-4 10:2,2014-07-10,2509
2014-6-19 10:2,2014-07-14,3684
2014-6-4 10:2,2014-07-12,3588
2014-6-4 10:2,2014-07-13,2509
2014-5-27 22:1,2014-07-11,2506
2014-6-19 16:1,2014-07-14,3684
2014-6-4 16:1,2014-07-09,2072
2014-6-4 16:1,2014-07-10,2244
2014-6-19 22:1,2014-07-14,3684
2014-6-4 16:1,2014-07-12,3588
2014-6-4 16:1,2014-07-13,2509
2014-5-28 4:1,2014-07-08,2241
2014-6-20 4:1,2014-07-14,3684
2014-6-4 22:1,2014-07-09,2072
2014-6-4 22:1,2014-07-10,2244
2014-6-20 10:2,2014-07-14,3684
2014-6-4 22:1,2014-07-12,3588
2014-6-4 22:1,2014-07-13,2509
2014-5-28 4:1,2014-07-11,2506
2014-6-20 16:1,2014-07-14,3684
2014-6-5 4:1,2014-07-09,2072
2014-6-5 4:1,2014-07-10,2244
2014-6-20 22:1,2014-07-14,3684
2014-6-5 4:1,2014-07-12,3588
2014-6-5 4:1,2014-07-13,2509
2014-5-28 10:2,2014-07-08,2241
2014-6-21 4:1,2014-07-14,3684
2014-6-5 10:2,2014-07-09,2072
2014-6-5 10:2,2014-07-10,2244
2014-6-21 10:2,2014-07-14,3684
2014-6-5 10:2,2014-07-12,3588
2014-6-5 10:2,2014-07-13,2509
2014-5-28 10:2,2014-07-11,2506
2014-6-21 16:1,2014-07-14,3684
2014-6-5 22:1,2014-07-09,2072
