checkTime,arrivalTime,price
2014-6-23 22:5,2014-07-14,21770
2014-6-6 22:5,2014-07-13,23758
2014-5-29 4:4,2014-07-08,5903
2014-6-24 4:4,2014-07-14,21770
2014-6-7 4:4,2014-07-09,6145
2014-6-7 4:4,2014-07-10,5716
2014-6-24 10:6,2014-07-14,21770
2014-6-7 4:4,2014-07-13,23516
2014-5-29 4:4,2014-07-12,7619
2014-6-24 16:5,2014-07-14,21770
2014-6-7 10:6,2014-07-09,6145
2014-6-7 10:6,2014-07-10,5716
2014-6-24 22:5,2014-07-14,21770
2014-6-7 10:6,2014-07-13,23516
2014-5-29 10:6,2014-07-08,5903
2014-6-25 4:4,2014-07-14,21770
2014-6-7 16:5,2014-07-09,6145
2014-6-7 16:5,2014-07-10,5716
2014-6-25 10:6,2014-07-14,21770
2014-6-7 16:5,2014-07-13,22818
2014-5-29 10:6,2014-07-12,7619
2014-6-25 16:5,2014-07-14,21770
2014-6-7 22:5,2014-07-09,6145
2014-6-7 22:5,2014-07-10,5716
2014-6-25 22:5,2014-07-14,21770
2014-6-7 22:5,2014-07-13,23516
2014-5-29 22:5,2014-07-08,5903
2014-6-26 4:4,2014-07-14,21770
2014-6-8 4:4,2014-07-09,6145
2014-6-8 4:4,2014-07-10,5716
2014-6-26 10:6,2014-07-14,21770
2014-6-8 4:4,2014-07-13,23516
2014-5-29 22:5,2014-07-12,7969
2014-6-26 16:5,2014-07-14,21770
2014-6-8 10:6,2014-07-09,6145
2014-6-8 10:6,2014-07-10,5716
2014-6-26 22:5,2014-07-14,21770
2014-6-8 10:6,2014-07-13,23516
2014-5-30 4:4,2014-07-08,6145
2014-6-27 4:4,2014-07-14,22119
2014-6-8 16:5,2014-07-09,6145
2014-6-8 16:5,2014-07-10,5716
2014-6-27 10:6,2014-07-14,22119
2014-6-8 16:5,2014-07-13,23516
2014-5-30 4:4,2014-07-12,7969
2014-6-27 16:5,2014-07-14,22119
2014-6-8 22:5,2014-07-09,6144
2014-6-8 22:5,2014-07-10,5715
2014-6-27 22:5,2014-07-14,21956
2014-6-8 22:5,2014-07-13,23515
2014-5-30 10:6,2014-07-08,6145
2014-6-28 4:4,2014-07-14,21770
2014-6-9 4:4,2014-07-09,6386
2014-6-9 4:4,2014-07-10,5957
2014-6-28 10:6,2014-07-14,21770
2014-6-9 4:4,2014-07-13,23757
2014-5-30 10:6,2014-07-12,7969
2014-6-28 16:5,2014-07-14,21770
2014-6-9 10:6,2014-07-09,6386
2014-6-9 10:6,2014-07-10,5957
2014-6-28 22:5,2014-07-14,21770
2014-6-9 10:6,2014-07-13,23757
2014-5-30 16:5,2014-07-08,6145
2014-6-29 4:4,2014-07-14,21770
2014-6-9 16:5,2014-07-09,5957
2014-6-9 16:5,2014-07-10,5957
2014-6-29 10:6,2014-07-14,21770
2014-6-9 16:5,2014-07-13,23757
2014-5-30 16:5,2014-07-12,7969
2014-6-29 16:5,2014-07-14,22119
2014-6-9 22:5,2014-07-09,5957
2014-6-9 22:5,2014-07-10,5957
2014-6-29 22:5,2014-07-14,22119
2014-6-9 22:5,2014-07-13,23757
2014-5-30 22:5,2014-07-08,6145
2014-6-30 4:4,2014-07-14,21770
2014-6-10 4:4,2014-07-09,5957
2014-6-10 4:4,2014-07-10,5957
2014-6-30 10:6,2014-07-14,22119
2014-6-10 4:4,2014-07-13,23059
2014-5-30 22:5,2014-07-12,7969
2014-6-30 16:5,2014-07-14,22119
2014-6-10 10:6,2014-07-09,5957
2014-6-10 10:6,2014-07-10,5957
2014-6-30 22:5,2014-07-14,22700
2014-6-10 10:6,2014-07-13,23059
2014-5-31 4:4,2014-07-08,6404
2014-7-1 4:4,2014-07-14,22350
2014-6-10 16:5,2014-07-09,5957
2014-6-10 16:5,2014-07-10,5957
2014-7-1 10:6,2014-07-14,22700
2014-6-10 16:5,2014-07-13,23757
2014-5-31 4:4,2014-07-12,7596
2014-7-1 16:5,2014-07-14,22700
2014-6-10 22:5,2014-07-09,5957
2014-6-10 22:5,2014-07-10,5957
2014-7-1 22:5,2014-07-14,22700
2014-6-10 22:5,2014-07-13,23059
2014-5-31 10:6,2014-07-08,6404
2014-7-2 4:4,2014-07-14,22513
2014-6-11 4:4,2014-07-09,5957
2014-6-11 4:4,2014-07-10,5957
2014-7-2 10:6,2014-07-14,22513
2014-6-11 4:4,2014-07-13,23059
2014-5-31 10:6,2014-07-12,7596
2014-7-2 16:5,2014-07-14,22513
2014-6-11 10:6,2014-07-09,5957
2014-6-11 10:6,2014-07-10,5957
2014-7-2 22:5,2014-07-14,22513
2014-6-11 10:6,2014-07-13,23757
2014-5-31 16:5,2014-07-08,6404
2014-7-3 4:4,2014-07-14,22513
2014-6-11 16:5,2014-07-09,5957
2014-6-11 16:5,2014-07-10,5957
2014-7-3 10:6,2014-07-14,22513
2014-6-11 16:5,2014-07-13,23757
2014-5-31 16:5,2014-07-12,7596
2014-7-3 16:5,2014-07-14,22513
2014-6-11 22:5,2014-07-09,6144
2014-6-11 22:5,2014-07-10,5957
2014-7-3 22:5,2014-07-14,22513
2014-6-11 22:5,2014-07-13,23757
2014-5-31 22:5,2014-07-08,6404
2014-7-4 4:4,2014-07-14,22513
2014-6-12 4:4,2014-07-09,6144
2014-6-12 4:4,2014-07-10,5957
2014-7-4 10:6,2014-07-14,22513
2014-6-12 4:4,2014-07-13,23757
2014-5-31 22:5,2014-07-12,7596
2014-7-4 16:5,2014-07-14,22513
2014-6-12 10:6,2014-07-09,6144
2014-6-12 10:6,2014-07-10,5957
2014-7-4 22:5,2014-07-14,22513
2014-6-12 10:6,2014-07-13,23757
